"Q","T","U:0","U:1","U:2","Umag","Ux","Uy","Uz","epsilon","k","nut","p","p_rgh","vorticity:0","vorticity:1","vorticity:2","wallHeatFlux","wallShearStress:0","wallShearStress:1","wallShearStress:2","yPlus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.028841,314.04,0.1387,-0.059832,-0.18352,0.23835,0.1387,-0.059832,-0.18352,0.0031448,0.022004,0.01305,-16.774,0.36679,-0.26898,0.48517,0.25065,0,0,0,0,0,1,2.1467,2.1467,2.5,1.5
0.040749,314.12,0.1332,-0.056255,-0.18856,0.23817,0.1332,-0.056255,-0.18856,0.0030803,0.021912,0.013206,-16.773,0.3732,-0.27876,0.5003,0.26516,0,0,0,0,0,1,2.17,2.17,2.5,1.5
0.052658,314.2,0.12769,-0.052678,-0.19359,0.23799,0.12769,-0.052678,-0.19359,0.0030158,0.02182,0.013363,-16.771,0.37961,-0.28853,0.51544,0.27966,0,0,0,0,0,1,2.1933,2.1933,2.5,1.5
0.061797,314.25,0.12308,-0.048136,-0.19925,0.23948,0.12308,-0.048136,-0.19925,0.0029593,0.021704,0.013473,-16.77,0.38697,-0.29792,0.52614,0.28864,0,0,0,0,0,1,2.2167,2.2167,2.5,1.5
0.069829,314.29,0.11882,-0.043208,-0.20515,0.24164,0.11882,-0.043208,-0.20515,0.002906,0.021579,0.013565,-16.769,0.3947,-0.30716,0.53506,0.29539,0,0,0,0,0,1,2.24,2.24,2.5,1.5
0.07786,314.33,0.11457,-0.03828,-0.21105,0.24381,0.11457,-0.03828,-0.21105,0.0028527,0.021454,0.013656,-16.767,0.40243,-0.3164,0.54398,0.30215,0,0,0,0,0,1,2.2633,2.2633,2.5,1.5
0.085892,314.37,0.11031,-0.033353,-0.21695,0.24597,0.11031,-0.033353,-0.21695,0.0027994,0.02133,0.013748,-16.766,0.41017,-0.32563,0.5529,0.30891,0,0,0,0,0,1,2.2867,2.2867,2.5,1.5
0.091975,314.39,0.10652,-0.028262,-0.22297,0.24892,0.10652,-0.028262,-0.22297,0.0027517,0.021199,0.013811,-16.765,0.41773,-0.33435,0.55838,0.31164,0,0,0,0,0,1,2.31,2.31,2.5,1.5
0.095462,314.38,0.10336,-0.022953,-0.22917,0.25293,0.10336,-0.022953,-0.22917,0.0027113,0.021061,0.013837,-16.763,0.42507,-0.34237,0.55926,0.30898,0,0,0,0,0,1,2.3333,2.3333,2.5,1.5
0.098948,314.38,0.10019,-0.017644,-0.23536,0.25694,0.10019,-0.017644,-0.23536,0.0026709,0.020923,0.013862,-16.762,0.43241,-0.35039,0.56015,0.30633,0,0,0,0,0,1,2.3567,2.3567,2.5,1.5
0.10244,314.37,0.097029,-0.012335,-0.24155,0.26094,0.097029,-0.012335,-0.24155,0.0026305,0.020785,0.013887,-16.76,0.43975,-0.35841,0.56103,0.30368,0,0,0,0,0,1,2.38,2.38,2.5,1.5
0.10541,314.36,0.09401,-0.0071102,-0.24769,0.26507,0.09401,-0.0071102,-0.24769,0.0025917,0.020648,0.013905,-16.759,0.44682,-0.36626,0.56103,0.29977,0,0,0,0,0,1,2.4033,2.4033,2.5,1.5
0.10529,314.31,0.091863,-0.0023895,-0.2535,0.26989,0.091863,-0.0023895,-0.2535,0.0025626,0.020513,0.01388,-16.757,0.45231,-0.37307,0.55576,0.28834,0,0,0,0,0,1,2.4267,2.4267,2.5,1.5
0.10516,314.26,0.089716,0.0023313,-0.25931,0.27472,0.089716,0.0023313,-0.25931,0.0025336,0.020378,0.013855,-16.755,0.4578,-0.37989,0.55049,0.27691,0,0,0,0,0,1,2.45,2.45,2.5,1.5
0.10504,314.21,0.08757,0.007052,-0.26513,0.27954,0.08757,0.007052,-0.26513,0.0025046,0.020244,0.01383,-16.753,0.46329,-0.3867,0.54522,0.26548,0,0,0,0,0,1,2.4733,2.4733,2.5,1.5
0.10492,314.16,0.085423,0.011773,-0.27094,0.28437,0.085423,0.011773,-0.27094,0.0024755,0.020109,0.013806,-16.752,0.46878,-0.39351,0.53995,0.25404,0,0,0,0,0,1,2.4967,2.4967,2.5,1.5
0.10334,314.08,0.084068,0.015342,-0.27609,0.2891,0.084068,0.015342,-0.27609,0.0024557,0.019996,0.013761,-16.75,0.47255,-0.39942,0.53306,0.23773,0,0,0,0,0,1,2.52,2.52,2.5,1.5
